index;nome_produto;categoria;pred_encode;categoria_pred
5695;CREME DE TRAT 150ml LEAVE-IN FOREVER LISS BANHO VERN;CREME PARA TRATAMENTO;86;CREME PARA TRATAMENTO
8136;MORANGO E KIWI HORTMIX PICADOS 200G;FRUTAS;137;FRUTAS
6229;Desodorante Aerosol Rexona Motion Sense Powder Rosa Feminino 150ml/90g;DESODORANTE FEMININO;99;DESODORANTE MASCULINO
5474;PIMENTA FERRER VERDE VINAGRE 415G;CONDIMENTO NATURAL;79;CONDIMENTO NATURAL
5091;COND TRESEMME OLEO RADIANTE 400ML;CONDICIONADOR;77;CONDICIONADOR
12828;MUDA PIMENTA P14;PLANTAS, FLORES E ACESSÓRIOS;79;CONDIMENTO NATURAL
5226;CO AUSSIE COWASH 500ML MIRACLE CURLS;CONDICIONADOR;77;CONDICIONADOR
3476;CAPSULA CAFE .BR ROMANTICO 50G C/10;CAFÉ;54;CAFÉ
14325;SAB BAR LUX LUXO PROVOCATEUR 90G;SABONETE BARRA;259;SABONETE BARRA
14379;SAB LIQ NIVEA MILK VITAMINS 250ML;SABONETE LÍQUIDO;261;SABONETE LÍQUIDO
5347;CRAVO KI TEMP PO 17g;CONDIMENTO NATURAL;79;CONDIMENTO NATURAL
17075;POTE DECORA HT ROSCA PLASUTIL 300ML;UTENSÍLIOS DE PLÁSTICO;300;UTENSÍLIOS DE PLÁSTICO
18202;VODKA VORUS 1L;VODKA;312;VODKA
6396;DES ROLL GILLETTE ADVANCED DESOD. COOL WAVE 48G;DESODORANTE MASCULINO;98;DESODORANTE FEMININO
10743;RONDELLI CIA ITALIANA 500G 4 QJO .;MASSA FRESCA;247;PÃES
12482;EMBALAGEM CROMUS PRES CASUAL 25X37;PAPELARIA;300;UTENSÍLIOS DE PLÁSTICO
14502;SABAO EM BARRA 200g ATLAS COCO;SABÃO EM BARRA;264;SABÃO EM BARRA
15109;FRUTOS DA TERRA GERGELIM DESCASCADO 200g;SAUDÁVEL;272;SAUDÁVEL
4416;CJ CHURRASQ JIM BEAM COOLER/GRILL JB0105;CHURRASCO;296;UTENSÍLIOS DE INOX/ALUMÍNIO
8935;IOG ZERO LAC NO 170G- INTEG;IOGURTE;155;IOGURTE
9984;LIMP PERF MR MUSCULO MANHA CAMPO 1,8L;LIMPADOR MULTIUSO;176;LIMPADOR MULTIUSO
14854;NHAC PIPOCA DOCE 60g;SALGADINHO E APERITIVO;269;SALGADINHO E APERITIVO
8901;PETIT FOUR GOIABADA KG;IOGURTE;137;FRUTAS
14713;SALADA+QUINOA E CHIA V.F 90G;SALADA;36;AZEITONA
17915;REPOLHO VDE ORG CULTIVAR 400G-BJ;VERDURAS;309;VERDURAS
11094;BORRACHA NEDO CLOCK 4,5LI 16 .;MATERIAL ESCOLAR;195;MATERIAL ESCOLAR
11612;MOLHO GONZALO SALSA CRIOLLA VD 230G;MOLHO PARA SALADA;206;MOLHO DE TOMATE
9619;TOMATE CEREJA VERDE VIDA ORG BJ 350G;LEGUMES;166;LEGUMES
15021;GERGELIM SIAMAR 200G;SAUDÁVEL;272;SAUDÁVEL
13301;PURIF AR AERO GLADE OCEAN OASIS 360ML;PURIFICADOR DE AR;246;PURIFICADOR DE AR
2961;CHICLE PLUTONITA CABECA ABOBORA UN;BOMBONIERE;46;BOMBONIERE
12679;PERFUME AB KING OF SEDUCTION EDT 100ML;PERFUMAÇÃO;230;PERFUMAÇÃO
5597;CR CAB KOLENE ORIGINAL 1KG-PT;CREME DE PENTEAR;86;CREME PARA TRATAMENTO
3175;BONECA HELLO KITTY PASCOA;BRINQUEDOS MENINAS;50;BRINQUEDOS MENINAS
6906;ESC DENT BAS ORAL B CLASSIC;ESCOVA DENTAL ADULTO;112;ESCOVA DENTAL ADULTO
11035;MAC DIVELLA LINGUINE N14 500G;MASSA SECA;193;MASSA SECA
17594;FILTRO PERMANENTE COAMIL;UTENSÍLIOS PARA CAFÉ;28;AUTOMOTIVO FILTROS
17580;GARRAFA VIP 660ml PLASUTIL;UTENSÍLIOS PARA CAFÉ;300;UTENSÍLIOS DE PLÁSTICO
10108;RODO BETTANIN VAI VEM 40CM;LIMPEZA;177;LIMPEZA
2112;ACAI FROOTY ORIGINAL PT 100ML;AÇAÍ;193;MASSA SECA
3080;ALCATRA DA MAMIN BOV MONTANA(BIFE)(P) KG;BOVINO RESFRIADO;48;BOVINO RESFRIADO
14639;SAL HIMALAYA COLLECTA GROSSO PT 1KG;SAL;266;SAL
9898;LEITE LONGA VIDA COOPER RITA 1L INT .;LEITE UHT;171;LEITE UHT
448;PEITORAL HAPPY AU TRIANG AZ/CZ N2;ACESSÓRIOS PET;48;BOVINO RESFRIADO
13023;PRESUNTO PARMA VITO BALDUCCI FAT 100G;PRESUNTO;216;OVO DE PÁSCOA
17511;CONJ JARRA E COPOS CISPER C 7, FRUTAS;UTENSÍLIOS DE VIDRO;303;UTENSÍLIOS DE VIDRO
9162;VASO NUTRIPLAN TERRACOTA PLAST N1;JARDINAGEM PLANTAR;309;VERDURAS
3713;SANDALIA CARTAGO SIENA GASPEA PT 42;CALÇADO ADULTO;56;CALÇADO ADULTO
7506;MIST PAO MAE TERRA MANDIOQUINHA ORG 300G;FARINÁCEO;124;FARINÁCEO
17049;CJ POTE SANREMO VAC F LV4 PG3 SR365/7;UTENSÍLIOS DE PLÁSTICO;300;UTENSÍLIOS DE PLÁSTICO
14014;REFRIGERANTE FANTA GUARANA PET 200ML;REFRIGERANTES;253;REFRIGERANTES
10804;RAVIOLI JOSELITO 400G;MASSA FRESCA;247;PÃES
11896;CESTO ORGANIZADOR 22L SANREMO SR 1722/2;ORGANIZADOR;215;ORGANIZADOR
11498;MOLHO PIMENTA DE CABRON 266ML-VD SRIRACHA;MOLHO DE PIMENTA;205;MOLHO DE PIMENTA
14375;SAB LIQ FRANCIS FRESIAS AFRICA 250ML;SABONETE LÍQUIDO;261;SABONETE LÍQUIDO
5084;COND ALTA MODA HAIR REPAIR 300ML;CONDICIONADOR;77;CONDICIONADOR
1161;ARROZ RARIS QUINUA EM GRAOS 200G;ARROZ;22;ARROZ
392;ESCOVA MARCO BONI MADEIRA 7662T;ACESSÓRIOS PARA CABELO;6;ACESSÓRIOS PARA CABELO
1878;SOBRECOXA FGO RESF.KAJORY BD.KG;AVE RESFRIADA;33;AVE RESFRIADA
16218;TEMP FRANGO DELICIATA 50G;TEMPERO;288;TEMPERO
2191;JG TOALHA ACASA B SENSACAO 2PCS RX 640;BANHO;39;BANHO
6754;ENERGETICO FUSION PET 1L;ENERGÉTICO;176;LIMPADOR MULTIUSO
13742;QUEIJO BUFULA B-DESTINO 380G ZERO LACT C/CEREJA;QUEIJO;250;QUEIJO
14633;SAL PREZUNIC REFINADO 1KG;SAL;266;SAL
7642;FIO DENTAL BITUFO CLASS SM 50M;FIO/FITA DENTAL;112;ESCOVA DENTAL ADULTO
8150;MACA GALA SALUTE ORGANICA C/4 600G;FRUTAS;137;FRUTAS
1028;ANTIS BUCAL COLGATE PLAX S/ALCOOL 500ML PG350ML;ANTISSÉPTICO BUCAL ADULTO;18;ANTISSÉPTICO BUCAL ADULTO
7289;COIFA CADENCE 90 GOURMET I VI 220 CFA391;EXAUSTORES;28;AUTOMOTIVO FILTROS
9495;LAVA ROUPA LIQ CASA E CARINHO L2 PG1,8ML;LAVA ROUPA LÍQUIDO;164;LAVA ROUPA LÍQUIDO
2431;BEB SOJA ADES ORIG ZERO C/CALCIO TP 1L;BEBIDA A BASE DE SOJA;42;BEBIDA A BASE DE SOJA
7267;CORANTE REGINA P/BOLO 10ML VERMELHO;ESSÊNCIA/CORANTE;23;ARTIGOS PARA FESTAS
11011;MAC RESERVA MUNDI 300G FUSILLI TRAD QUINOA;MASSA SECA;193;MASSA SECA
10309;LINGUICA SAUDALI PERNIL ALHO kg;LINGUIÇA;181;LINGUIÇA
14443;SAB LIQ LUX BUQUE SONHOS 250ML;SABONETE LÍQUIDO;261;SABONETE LÍQUIDO
12631;POSTA PIRAMUTABA JEAN VELEIRO 1kg;PEIXE RESFRIADO;216;OVO DE PÁSCOA
9441;LAVA ROUPA LIQ BRILHANTE BRILHO ATIVO DOYPACK 1L;LAVA ROUPA LÍQUIDO;164;LAVA ROUPA LÍQUIDO
13052;MINI PROC KITCHENAID 800ML VM 127 KJA03A;PROCESSADOR DE ALIMENTOS;63;CERVEJA
4373;Grill Lenoxx Panini Retangular 850W - Antiaderente;CHAPAS/GRELHAS ELETRICAS;58;CAMA
11010;MAC SEMOLA DON SAPORE 500G PC PADRE NOSSO;MASSA SECA;193;MASSA SECA
3106;COSTELA S/OSSO ACEM BOV FRIBOI RES KG;BOVINO RESFRIADO;48;BOVINO RESFRIADO
2128;ACAI FROOTY MORANGO CONG.2LT;AÇAÍ;193;MASSA SECA
10455;LUVA SPONTEX MULTIUSO G AMAR PCT C/1PAR;LUVA;185;LUVA
4484;CHA FRUTAS NUTRICHA FRUTAS MELISSA C STEVIA 15G;CHÁ;67;CHÁ
16119;CARCACA SUINA RESFRIADA kg PE;SUÍNO RESFRIADO;284;SUÍNO RESFRIADO
4939;COLONIA GIOVANNA BABY KIT 50ML+OLEO HID 100 ROSA;COLÔNIA INFANTIL;77;CONDICIONADOR
1684;PROAUTO ODORIZANTE GEL 60g MORANGO;AUTOMOTIVO ODORIZADOR;246;PURIFICADOR DE AR
6250;DES ROLL TABU 50ML;DESODORANTE FEMININO;98;DESODORANTE FEMININO
4742;T.NATUCOR KIT 8.3 LOURO CL.DO;COLORAÇÃO FEMININA;74;COLORAÇÃO FEMININA
5043;HOSSOMAKI PRIMAVERA KANI 210G;COMIDA ORIENTAL;288;TEMPERO
4848;T.PROVITAL KIT 100 LOU.EX.CL;COLORAÇÃO FEMININA;74;COLORAÇÃO FEMININA
594;SACO ALGODAO ALVEJ BOMPANO 43X65 .;ALGODÃO;265;SACOS
5269;CONDIC INF ANJINHO KIDS CACHEADOS 220ML;CONDICIONADOR INFANTIL;77;CONDICIONADOR
12870;LIMPA INOX AERO 300ml DOM LINE;POLIDOR;246;PURIFICADOR DE AR
4493;CHA NATURAL LIFE CAVALINHA 60G;CHÁ;67;CHÁ
15155;OLEO COCO SHOW EX VIRG 200ML-VD;SAUDÁVEL;272;SAUDÁVEL
3142;BOLA EVA NA REDE UND, PALMEIRAS;BRINQUEDOS ESPORTES;133;FRALDA INFANTIL
17414;PRATO FUNDO 21x21cm OXFORD GB02 2459;UTENSÍLIOS DE VIDRO;301;UTENSÍLIOS DE PORCELANA/CERÂMICA
13034;PRES REZENDE S/GORD BJ KG;PRESUNTO;216;OVO DE PÁSCOA
17760;RUCULA HIDROHORTA UND;VERDURAS;309;VERDURAS
13424;PAO SUICO KG;PÃES;247;PÃES
13149;KIT BODY FRASESABABY MC 6/9M BC;PUERICULTURA;58;CAMA
6202;DESINFETANTE 2L SUPREMA PINHO;DESINFETANTE;97;DESINFETANTE
13223;PURIF AR BOM AR CLICK FRESH RF 12ML;PURIFICADOR DE AR;246;PURIFICADOR DE AR
6830;ERVA MATE CRIOULA MENTA/LIMAO 500G;ERVA MATE/CEVADA;79;CONDIMENTO NATURAL
14739;SALAMINHO REZENDE KG;SALAME;309;VERDURAS
4207;CERV KAISER LAGER LT 269ML;CERVEJA;63;CERVEJA
17266;PRATO ACASA KADEN N 26CM AZ 22110N1;UTENSÍLIOS DE PORCELANA/CERÂMICA;301;UTENSÍLIOS DE PORCELANA/CERÂMICA
122;CABIDE PRIMAFER PENDURA LEVE6 PAGUE5 PRETO;ACESSÓRIOS DE LAVANDERIA;58;CAMA
15240;SH SEDA LOIRO RADIANTE 350ML;SHAMPOO;273;SHAMPOO
15239;SHAMPOO IL SALONE BRILHO/VITALIDAD 500ML;SHAMPOO;273;SHAMPOO
16969;POTE PLASUTIL MODULINE ANTIBAC 2L 2300;UTENSÍLIOS DE PLÁSTICO;300;UTENSÍLIOS DE PLÁSTICO
12531;ATUM BOM APETIT 170G LT SOLIDO EM OLEO;PEIXE EM CONSERVA;227;PEIXE EM CONSERVA
13630;QUEIJO PRATO SADIA SOLTISSIMO FAT200G;QUEIJO;250;QUEIJO
11020;MAC OVOS VILMA 500G-PC NINHO N3;MASSA SECA;193;MASSA SECA
13142;MAMADEIRA FIONA SILIC 240ML 820630 AZUL;PUERICULTURA;245;PUERICULTURA
4714;COGUMELO CHAMPIGNON HEMMER 200G;COGUMELO;72;COGUMELO
8257;GELEIA B.PRINCIPIO 250G PIMENTA VRM;GELÉIA;141;GELÉIA
11345;AMERICANO ACASA RED DR KXPD-1537;MESA;58;CAMA
3579;SANDALIA HAVAIANAS FLAT VERDE 37/38;CALÇADO ADULTO;56;CALÇADO ADULTO
9943;LICOR AMARETTO VENEZIA 700ML;LICOR;278;SORVETE
10481;MAIONESE HELLMANNS 160G;MAIONESE;250;QUEIJO
192;Feltro Scotch marrom - quadrado - P - 3M;ACESSÓRIOS DE MANUTENÇÃO;14;ALMOFADAS
15067;GERGELIM 150g CERRADIM PRETO;SAUDÁVEL;124;FARINÁCEO
2319;BARRA CEREAL WOOHOO FRUTA LIGHT TRAD/COB CHOC 3X28G;BARRA DE CEREAL;40;BARRA DE CEREAL
4737;TINT PERM MAXTON KIT PRATICO 4.3 CAST DOU;COLORAÇÃO FEMININA;74;COLORAÇÃO FEMININA
12524;FILE PEIXE COSTA SUL POLAC ALA CONG 800G;PEIXE CONGELADO;216;OVO DE PÁSCOA
17460;NADIR COPO CYLINDER LD 300ML RF 7700;UTENSÍLIOS DE VIDRO;303;UTENSÍLIOS DE VIDRO
2815;Alfajor milka blanco 55gr;BOMBONIERE;46;BOMBONIERE
1081;APARELHO BARB BOZZANO 2LAM C/2 SPEED;APARELHO DE BARBA;25;AUTOMOTIVO ACESSÓRIOS
8347;MILHO PIPOCA YOKI MEXICO PICANTE 100G;GRÃOS/CEREAIS;269;SALGADINHO E APERITIVO
3358;CAFE CAPITAL 500G, TRADICIONAL PURO;CAFÉ;54;CAFÉ
16734;ESPREMEDOR ALHO JJ N DUO 80001VM;UTENSÍLIOS DE INOX/ALUMÍNIO;296;UTENSÍLIOS DE INOX/ALUMÍNIO
13568;PAO QUEIJO ASSADO LANCHE KG;PÃO DE QUEIJO;247;PÃES
1708;LUBRIF SAE 90 SHELL SPIRAX S2 A GL-4 1L;AUTOMOTIVO ÓLEOS/ADITIVOS/FLUIDOS;31;AUTOMOTIVO ÓLEOS/ADITIVOS/FLUIDOS
17951;VINAGRE ROSINA MACA GFA 750ML;VINAGRE;310;VINAGRE
6819;ERVA MATE CATANDUVAS PCT 1KG;ERVA MATE/CEVADA;79;CONDIMENTO NATURAL
13793;REFRESCO TORNADO 20G ABACAXI;REFRESCO EM PÓ;251;REFRESCO EM PÓ
4733;MINI COLOMBA BAUDUCCO GULOSOS 100G;COLOMBA PASCAL;272;SAUDÁVEL
13503;PAO HAMBURG SL 400G;PÃES;247;PÃES
11028;MASSA ORQUIDEA GRAVATA 500G;MASSA SECA;193;MASSA SECA
992;AMIDO MILHO FLEISC 200G;AMIDO DE MILHO;124;FARINÁCEO
14264;SABON ANTIB LIFEBUOY AVEIA 90G LV+ PG-;SABONETE BARRA;259;SABONETE BARRA
1768;AVE FIESTA SEARA TEMP CONG;AVE CONGELADA;216;OVO DE PÁSCOA
6406;DES ROLL GREENWOOD S/PERF A-TRANSP 55ML;DESODORANTE UNISSEX;98;DESODORANTE FEMININO
14868;SALGADINHO FABITOS 90GR PRESUNTO;SALGADINHO E APERITIVO;269;SALGADINHO E APERITIVO
7626;FILME PVC WYDA 30M;FILME PVC;128;FILME PVC
9936;LICOR WHISKY WITCH ON FIRE CANELA 750ML;LICOR;253;REFRIGERANTES
9612;CEBOLA PERA BRANCA KG;LEGUMES;166;LEGUMES
14035;REMOV ESM ACETONA BEIRA ALTA 240ML;REMOVEDOR;246;PURIFICADOR DE AR
9928;LENCO UMED BABY POPPY C/450 BALDE AZ;LENÇO UMEDECIDO INFANTIL;265;SACOS
13027;PRESUNTO NOBRE 0 kg .;PRESUNTO;216;OVO DE PÁSCOA
3446;CAFE BENTO GRAO 250GR TRAD;CAFÉ;54;CAFÉ
10229;DESOD SANIT HARPIC PEDRA MAX MARINE AP 325G;LIMPEZA SANITÁRIA;180;LIMPEZA SANITÁRIA
14580;SACO PLAST FREEZER WYDA 5KG-RL 50UN 28X42CM;SACOS;265;SACOS
877;CAPA ALMOFADA ACASA B 45X45 BG C/2 19CBE;ALMOFADAS;14;ALMOFADAS
7618;INCOBRAS FILME PVC 28cmx30m;FILME PVC;153;ILUMINAÇÃO
5580;CR PENTEAR PANTENE CACHO DEF HID 240G;CREME DE PENTEAR;85;CREME DE PENTEAR
8268;GELEIA RESERVA M 240GR AMORA;GELÉIA;141;GELÉIA
4490;CHA LEAO SENSES AMORA/MIRTI/BAUNILHA 30G;CHÁ;67;CHÁ
7608;FERRO B&D VAPOR RS 1200W 127V AJ3032;FERRO/PASSADOR DE ROUPA;127;FERRO/PASSADOR DE ROUPA
18415;OLEO DE SOJA 900ml BRASILEIRO 20X1;ÓLEO;35;AZEITE
6245;DES AERO NIVEA HAPPY TIME 150ML;DESODORANTE FEMININO;98;DESODORANTE FEMININO
2848;BALA DE GOMA SABOR MELAO 102G;BOMBONIERE;46;BOMBONIERE
7820;FRALDA CAPRICHO SNOOPY PRATICA TAM.P C/60;FRALDA INFANTIL;133;FRALDA INFANTIL
16322;TEMPERO AVALLON ERVAS FINAS GRINDER 20G;TEMPERO;288;TEMPERO
14830;BATATA PALHA SUPER CROK 100G-PC TRAD;SALGADINHO E APERITIVO;269;SALGADINHO E APERITIVO
1623;FILTRO AR WEGA JFA257;AUTOMOTIVO FILTROS;28;AUTOMOTIVO FILTROS
8683;SHA CAES KENEL FILHOTES 500ML;HIGIENE/LIMPEZA PET SHOP;273;SHAMPOO
7005;ESM COLORAMA G-ANTONELLI EFEITO DUVIDO N OLHAR 1UN;ESMALTE;116;ESMALTE
801;RACAO GATO FARO AD CARN/FGO 3KG;ALIMENTO PARA GATOS;12;ALIMENTO PARA CÃES
9491;LAVA ROUPA LIQ TUFF COCO 1L;LAVA ROUPA LÍQUIDO;164;LAVA ROUPA LÍQUIDO
5650;CREME ELSEVE PENT 250ML, APAGA DANOS;CREME DE PENTEAR;85;CREME DE PENTEAR
16512;ATIV CACHO SALON OPUS CAB CACHEADOS 300ML;TRANSFORMAÇÃO CABELOS;259;SABONETE BARRA
14631;SACO LIXO REFORCD BAGLIXO 200L 15UN -RL PTO;SACOS;265;SACOS
15220;SH COLORAMA SEIVA CACAU 400ML;SHAMPOO;273;SHAMPOO
13398;PAO SIRIO INTEGRAL 280G;PÃES;247;PÃES
16194;TV LG 86 LED ULTRA HD 4K SM 86UK6520;TELEVISÃO;153;ILUMINAÇÃO
3167;BONECA TATAGARELINHA 45CM;BRINQUEDOS MENINAS;50;BRINQUEDOS MENINAS
12668;PERFUME MARINA ROUGE ROYAL EDP 100ML;PERFUMAÇÃO;230;PERFUMAÇÃO
15811;SUCO INTEGRAL PATRULHA CANINA UVA TP 200 ML;SUCO PRONTO/NECTAR;281;SUCO PRONTO/NECTAR
416;ESCOVA CAB CONDOR JULIANA 6852;ACESSÓRIOS PARA CABELO;6;ACESSÓRIOS PARA CABELO
9359;LANCHE PRONTO HOT POCKET 143G X BURGUER;LANCHE PRONTO;54;CAFÉ
7763;FORNO ELET BRASTEMP EMB I 105L GO BOC90B;FORNO ELÉTRICO;199;MICROONDAS
15092;Quinoa Quinua Branca em Grãos Peruana 500g Wenutri;SAUDÁVEL;272;SAUDÁVEL
17552;GARRAFA TERMOLAR MAGIC 8700 PRT;UTENSÍLIOS PARA CAFÉ;300;UTENSÍLIOS DE PLÁSTICO
1031;ANTISEPTICO BUCAL 1L ULTRA ACTION MENTA SWISS;ANTISSÉPTICO BUCAL ADULTO;176;LIMPADOR MULTIUSO
5385;MANJERICAO EMPORIO TEMPEROS 10G;CONDIMENTO NATURAL;79;CONDIMENTO NATURAL
10010;LIMP PERF BRILHOLAC FRESH C/ALCOOL RF 500ML;LIMPADOR MULTIUSO;176;LIMPADOR MULTIUSO
10753;MASSA PIRAQUE LINGUINE GRANDUR 500g;MASSA FRESCA;193;MASSA SECA
10223;DESOD SANIT INOVE JASMIN 35G;LIMPEZA SANITÁRIA;99;DESODORANTE MASCULINO
16910;MINI SHAKEIRA PLASUTIL MINNIE 320ML;UTENSÍLIOS DE PLÁSTICO;300;UTENSÍLIOS DE PLÁSTICO
3844;PROTETOR FOX COLCHAO KING 91137;CAMA;58;CAMA
17211;AP JANTAR IMP B 18PCS BG;UTENSÍLIOS DE PORCELANA/CERÂMICA;58;CAMA
16869;TABUA IMP BAMB PEDRA PTA EC 45CM G16G018;UTENSÍLIOS DE MADEIRA;296;UTENSÍLIOS DE INOX/ALUMÍNIO
14601;SACO LIXO HERCO LIXO P/BANHEIRO UN;SACOS;265;SACOS
13453;PAO TRIGALE QUINOA E AMARANTO 350G LIGHT;PÃES;247;PÃES
8643;SABON LIQ INTIMO PROCTODERM ANAL 100ML;HIGIENE ÍNTIMA FEMININA;259;SABONETE BARRA
2942;BALA CARAM BUTTER TOFFEES CHOC BRANCO PC 130G;BOMBONIERE;46;BOMBONIERE
3919;JG CAMA SOLT A UNDER THE SEA AZ;CAMA;58;CAMA
11812;CESTA DE PLASTICO RETANGULAR -DAISO;ORGANIZADOR;301;UTENSÍLIOS DE PORCELANA/CERÂMICA
3912;COLCHA CORTTEX Q MATELA 2.30X2.40 SEVILL;CAMA;58;CAMA
4501;CHA MAT MATE REAL LIMAO C/20;CHÁ;67;CHÁ
18267;AGUA SABOR CRYSTAL C/G LIMAO /CAMOM 510ML;ÁGUA MINERAL;315;ÁGUA MINERAL
8529;LOCAO HIDRATANTE 300ml NIRAJ COLAGENO;HIDRATAÇÃO PARA O CORPO;147;HIDRATAÇÃO PARA O CORPO
16459;Forever Liss - Selante Térmico Argan Oil 500 ml;TRANSFORMAÇÃO CABELOS;77;CONDICIONADOR
10266;DESOD SANIT PRYMA PEDRA 25G C/3;LIMPEZA SANITÁRIA;180;LIMPEZA SANITÁRIA
107;TAPETE BANHEIRO GANDA 50X80 BEGE;ACESSÓRIOS DE BANHO;58;CAMA
11278;MEIA CALCA LOBA CLASSI FINA PO ARROZ EG;MEIA;57;CALÇADO INFANTIL
3396;BEB MAQ BELMIO CAP ADAGIO ESPRESSO;CAFÉ;54;CAFÉ
2043;AZEITONA CAMPO BELO 150G VDE FAT POUCHE;AZEITONA;36;AZEITONA
11910;PASCOA OVO LACTA GDS SUCESSOS 800G;OVO DE PÁSCOA;216;OVO DE PÁSCOA
3804;SANDALIA HAVAIANAS KIDS FLORES MARINH/ROSA BATOM 25/26;CALÇADO INFANTIL;56;CALÇADO ADULTO
838;CAPA ALMOFADA ACASA D 48X48 PT 124;ALMOFADAS;14;ALMOFADAS
206;AREJADOR NEDO P/TORNEIRA 11 .;ACESSÓRIOS DE MANUTENÇÃO;246;PURIFICADOR DE AR
13633;QUEIJO MINAS FRESCAL FAZENDA BELA VISTA PECA kg;QUEIJO;250;QUEIJO
16786;PENEIRA INOX YANGZI 10CM;UTENSÍLIOS DE INOX/ALUMÍNIO;296;UTENSÍLIOS DE INOX/ALUMÍNIO
10395;LIVRO LER E BRINCAR ED 02 9.90;LIVROS;195;MATERIAL ESCOLAR
1009;ANTIS BUCAL LISTERINE COOL MINT PET 250ML;ANTISSÉPTICO BUCAL ADULTO;18;ANTISSÉPTICO BUCAL ADULTO
18365;AGUA SANIT SUMMER 1L;ÁGUA SANITÁRIA;315;ÁGUA MINERAL
18083;VINHO NACIONAL GFO RANDON SV BCO 4,6L;VINHO;311;VINHO
9458;LAVA ROUPA LIQ BABY SOFT COCO 500ML;LAVA ROUPA LÍQUIDO;164;LAVA ROUPA LÍQUIDO
6539;DOCES POTES 20un NSG Q QUEIXO;DOCE PASTA;124;FARINÁCEO
4041;BARRACA IMP RETR P/4 PES CD2000 63245L;CAMPING/PESCA;12;ALIMENTO PARA CÃES
171;PRENDEDOR ROUPA PARANA MADEIRA GIG C/12;ACESSÓRIOS DE LAVANDERIA;58;CAMA
9325;KIT SH+COND DOVE OLEO NUTR 400ML;KIT CABELOS ADULTOS;159;KIT CABELOS ADULTOS
3205;CAMINHAO FRICCAO, EXTREME SUPER TRUCK;BRINQUEDOS MENINOS;12;ALIMENTO PARA CÃES
13095;PROT SOL CORPO NEUTROGENA SUN FRESH CORPO FPS60 200ML;PROTETOR SOLAR CORPORAL;259;SABONETE BARRA
15539;SOPAO QUALIMAX 160G, GALINHA MAC E LEG;SOPA;269;SALGADINHO E APERITIVO
1651;SILICONE CARNU 100ML;AUTOMOTIVO LIMPEZA;253;REFRIGERANTES
12497;PATE CIA ANTEPASTO AZEITONAS 150G;PATÊ;250;QUEIJO
10787;MASSA FR LASANHA DA MAMMA LASANHA 500G;MASSA FRESCA;191;MASSA FRESCA
2255;TOALHA DE BANHO SANTISTA PRATA 70CM X 1,35M FLORENCE TURQUESA;BANHO;39;BANHO
15694;SORVETE PICOLE KIBON FRUTAS VERM ZERO 60ML;SORVETE;278;SORVETE
4819;DESCOL PO CARE LISS 50G-SACHE ARGAN;COLORAÇÃO FEMININA;74;COLORAÇÃO FEMININA
1402;VELA REGINA PLANA MONSTER HIGH CAME;ARTIGOS PARA FESTAS;23;ARTIGOS PARA FESTAS
4261;CERV COLORADO APPIA GF 300ML;CERVEJA;63;CERVEJA
11448;LIMAO ESPREMIDO COCINERO 250ML SUMO;MOLHO CULINÁRIO;137;FRUTAS
682;RACAO 75g DOG CHOW CARINHOS TORTINHAS;ALIMENTO PARA CÃES;12;ALIMENTO PARA CÃES
3671;SANDALIA HAVAIANAS ANIMALS BC/PT 39/40;CALÇADO ADULTO;56;CALÇADO ADULTO
9887;LEITE UHT 1L LEITBOM SEMIDESNAT;LEITE UHT;171;LEITE UHT
7386;OETKER MISTURA P/ BOLO ESPECIAIS 450g NEGA MALUC;FARINÁCEO;124;FARINÁCEO
5012;MAC MISSO SAPPORO ICHIBAN 500G;COMIDA ORIENTAL;193;MASSA SECA
3441;CAFE NESCAFE D GUSTO C/16 RISTRETTO 104G;CAFÉ;54;CAFÉ
14153;REVISTAS ESPECIAIS EDICASE;REVISTA;195;MATERIAL ESCOLAR
16504;ALISANTE SKALA KIT PERF. AMINOACIDO SEDA;TRANSFORMAÇÃO CABELOS;259;SABONETE BARRA
11522;MOLHO TOM POMAROLA REC+ERV FINAS SC 300G;MOLHO DE TOMATE;206;MOLHO DE TOMATE
5681;CR TRAT NIELY GOLD CERAMIDAS 430G;CREME PARA TRATAMENTO;86;CREME PARA TRATAMENTO
16524;OLEO Q BRILHO 200ML;TRATAMENTO DE MÓVEIS;273;SHAMPOO
6581;DOCE CAMBUI 200G LEITE C/AMEIXA;DOCE TABLETE;103;DOCE PASTA
10177;GEL ESFOL FAC NIVEA VISAGE TOD PELE 75ML;LIMPEZA DO ROSTO;130;FIXADOR DE CABELO
8363;PIPOCA MICRO DEUSA MANTEIGA 100G;GRÃOS/CEREAIS;269;SALGADINHO E APERITIVO
15226;SH FRUCTIS LISO ABSOLUTO 300ML;SHAMPOO;273;SHAMPOO
15872;SUCO PALMEIRON 500ML UVA;SUCO PRONTO/NECTAR;281;SUCO PRONTO/NECTAR
17155;PRATO ACASA KADEN N FD 20.5 AZ 508403N3;UTENSÍLIOS DE PORCELANA/CERÂMICA;301;UTENSÍLIOS DE PORCELANA/CERÂMICA
13998;REFRIG DOLLY LIMAO LT 350ML;REFRIGERANTES;253;REFRIGERANTES
2588;BISC SHORTBREAD ROYAL BRITISH 100G LEITE;BISCOITO;44;BISCOITO
