,nome_produto,categoria
7872,FRALDA CREMER DISNEY BABY JUMBINHO XG 14UN,FRALDA INFANTIL
7873,FRALDA BABY ROGER 12un XXG,FRALDA INFANTIL
7874,FRALDA HUPPY BABY PLUS MD 90,FRALDA INFANTIL
7875,FRALDA PAMPERS SUPERSEC PACOTAO G 28UN,FRALDA INFANTIL
7876,FRALDA PAMPERS SUPERSEC PACTAO M C/30UN,FRALDA INFANTIL
7877,FRALDA PERSONAL BABY PACOTINHO M 10UN,FRALDA INFANTIL
7878,FRALDA HUGGIES SUPR MENINAS G C/64,FRALDA INFANTIL
7879,FRALDA DESCARTAVEL VITA MILI ADULTO XG,FRALDA INFANTIL
7880,FRALDA VEST MAMYPOKO CALCA REGULAR G 17UN,FRALDA INFANTIL
7881,FRALDA VEST PAMPERS CONFORT SEC PANTS MEGA GDE 34UN,FRALDA INFANTIL
7882,FRALDA HUGGIES T.MONICA SOFTOUCH JUMBO G C/24,FRALDA INFANTIL
7883,FRALDA HUGGIES CARE JUMBO XG C/24,FRALDA INFANTIL
7884,FRALDA PAMPERS CONFORT SEC M C/ 44UN,FRALDA INFANTIL
7885,FRALDA DESC SITIO PICA-PAU AMARELO MEGA XG C/42,FRALDA INFANTIL
7886,FRALDA MEU BEBE JUMBO EG (ACIMA 15KG) C/20,FRALDA INFANTIL
7887,FRALDA PAMPERS CONFORT SEC M C/94,FRALDA INFANTIL
7888,Mix Desidratada (Granel 100g),FRUTA DESIDRATADA
7889,Banana Desidratada (30g),FRUTA DESIDRATADA
7890,Goji Berry  Desidratada - 1kg,FRUTA DESIDRATADA
7891,FRUTA DESID MAE TERRA REMIX NAT BERRY 50G- CX,FRUTA DESIDRATADA
7892,Banana Desidratada 150g - Frutage,FRUTA DESIDRATADA
7893,Goiaba Desidratada,FRUTA DESIDRATADA
7894,CRANBERRY UNIAGRO DESIDRATADO PT 90G,FRUTA DESIDRATADA
7895,Banana Desidratada 1kg,FRUTA DESIDRATADA
7896,Cranberry Desidratada 500g,FRUTA DESIDRATADA
7897,ABACAXI DESIDRATADO KG,FRUTA DESIDRATADA
7898,FRU CALDA FIGO PREDILECTA 400G-LT,FRUTA EM CALDA
7899,ABACAXI CALDA MARINAS PORTO 400G .,FRUTA EM CALDA
7900,AMEIXA CALDA MARINAS PORTO 150GR LT,FRUTA EM CALDA
7901,FRU CALDA FIGO GIGANTE MALAGA 450G-LT,FRUTA EM CALDA
7902,FRU CALDA ABACAXI TRIANGULO MINEIRO RODELAS 400G,FRUTA EM CALDA
7903,DOCE ABACAXI ARISCO CALDA 340G FAT,FRUTA EM CALDA
7904,PESSEGO CALDA LINA 450G LIQ ESPECIAL,FRUTA EM CALDA
7905,FRU CALDA PESSEGO TOZZI MET 450G,FRUTA EM CALDA
7906,PESSEGO CALDA SCHRAMM 450G EXTRA,FRUTA EM CALDA
7907,FRU CALDA FIGO SABOR CASEIRO 1KG,FRUTA EM CALDA
7908,PESSEGO EM CALDA 450g PREDILECTA,FRUTA EM CALDA
7909,FRU CALDA FIGO TOZZI RAMY CARMELIZADO 500G C/CX,FRUTA EM CALDA
7910,PESSEGO EM CALDA 450g SHELBY,FRUTA EM CALDA
7911,FRU CALDA CEREJA CEPERA 150G,FRUTA EM CALDA
7912,PESSEGO CALDA 425G-LT,FRUTA EM CALDA
7913,AMEIXA EM CALDA 150g PREDILECTA,FRUTA EM CALDA
7914,FRU CALDA PESSEGO ESTRELA DO ORIENTE PREMIUM 480G,FRUTA EM CALDA
7915,DOCE PESSEGO CALDA NEUMANN 450G,FRUTA EM CALDA
7916,PESSEGO CALDA ALDEIA BELA 450G MET,FRUTA EM CALDA
7917,PESSEGO CALDA EXCELLENZ MET LT 480G,FRUTA EM CALDA
7918,PESSEGO EM CALDA 425g ACONCAGUA METADES,FRUTA EM CALDA
7919,FIGO CARAMELIZADO PREM ODERICH 300G,FRUTA EM CALDA
7920,FRU CALDA CEREJA CEPERA MARASCHINO 80G,FRUTA EM CALDA
7921,ABACAXI CALDA VO JULIA LT 400G,FRUTA EM CALDA
7922,MIX FRUTAS SECAS 400GR LA VIOLETERA .,FRUTA SECA
7923,AMENDOA CRUA MON CHOU 150G,FRUTA SECA
7924,TOMATE SECO KUHNE VD 200G,FRUTA SECA
7925,AMEIXA SECA TOZZI 200GR S/CAROCO POTE,FRUTA SECA
7926,MIX UVA PASSA DONA HELENA 250G,FRUTA SECA
7927,AMENDOAS VIEIRA CASTRO CHOC/CARA LT 175G,FRUTA SECA
7928,FRUTAS SECA TART CHERRY KG,FRUTA SECA
7929,NOZES S/CASCA PECAN KG,FRUTA SECA
7930,Ameixa Preta Seca sem Caroço Carrefour 250g,FRUTA SECA
7931,AMENDOA VILA OLIVA TOR/SALGADA 150G,FRUTA SECA
7932,DAMASCO LA VIOLETERA 200GR TURCO SC .,FRUTA SECA
7933,UVA PASSA UNIAGRO MISTA S/SEM PT 250G,FRUTA SECA
7934,Ameixa Preta Seca sem Caroço Carrefour 150g,FRUTA SECA
7935,AMENDOA TORRADA KG,FRUTA SECA
7936,UVA PASSA LAVIOLET S/S 150G,FRUTA SECA
7937,NUTRIATIVA BANANA PASSA 100g,FRUTA SECA
7938,PASSAS BETEL 500G .,FRUTA SECA
7939,DAMASCO TURCO 140g REI DAS CASTANHAS,FRUTA SECA
7940,AMENDO DON PEPE 200g,FRUTA SECA
7941,DAMASCO KG,FRUTA SECA
7942,NOZES S/ CASCA 90g REI DAS CASTANHAS,FRUTA SECA
7943,AMEIXA SECA C/CAROCO FELIZ PCT 150G,FRUTA SECA
7944,DAMASCO SECO EMPORIO TEMP POTE 150G,FRUTA SECA
7945,BANANA PASSAS COSTUME SAUDAVEL 150G,FRUTA SECA
7946,UVA PASSA UNIAGRO PTA S/SEM PT 250G,FRUTA SECA
7947,TOMATE SECO ARGENTINO kg,FRUTA SECA
7948,NOZES CARONE GOURMET KG MELBA,FRUTA SECA
7949,Ameixa Preta sem Caraço Seca Hortmix Premium 230g,FRUTA SECA
7950,AMENDOA IMPORTADA C/CASCA KG,FRUTA SECA
7951,TOMATE SECO IMPERADOR 120G,FRUTA SECA
7952,NOZES MARIPOSA S/CASCA BENASSI A GRANEL kg,FRUTA SECA
7953,AMEIXA SECA UNIAGRO S/CAROCO PCT 40G,FRUTA SECA
7954,Ameixa Preta sem Caroço Seca Carrefour 200g,FRUTA SECA
7955,AMEIXA SECA EMPORIO TEMP S/C POTE 200G,FRUTA SECA
7956,UVA PASSA DONA HELENA S/SEMENTE PTA 250G,FRUTA SECA
7957,AMEIXA ANANDA SECA S/CAROCO 250G,FRUTA SECA
7958,UVA PASSA UNIAGRO PRETA PCT 30G,FRUTA SECA
7959,VIP NOZES 100g,FRUTA SECA
7960,AMEIXA SECA S/CAROCO FELIZ PCT 150G,FRUTA SECA
7961,DAMASCO CARONE GOURMET KG MELBA,FRUTA SECA
7962,NOZES,FRUTA SECA
7963,TOMATE SECO SANTA CHIARA KG,FRUTA SECA
7964,BANANA PASSA SCHMITT BJ 400G,FRUTA SECA
7965,AMENDOA TOR/SALG MON CHOU 150G,FRUTA SECA
7966,AMENDOA S/CASCA COSTUME SAUDAVEL 150G,FRUTA SECA
7968,AMENDOA LINA S/C 200G DEFUMADA,FRUTA SECA
7969,DAMASCO FRUT NUT 100G,FRUTA SECA
7970,UVA PASSAS BCA COSTUME SAUDAVEL 150G,FRUTA SECA
7971,BANANA PASSA ORG ORGANIC 200G-PC,FRUTA SECA
7972,UVA PASSA VILA OLIVA PRETA 250G,FRUTA SECA
7973,TOM SECO VFERTIL 100G-VD,FRUTA SECA
7974,AMENDOA DUNORTE CHILENA LT 100G,FRUTA SECA
7975,TOMATE SECO 520g SANTA CHIARA,FRUTA SECA
7976,FIGO SECO UNIAGRO PT 160G,FRUTA SECA
7977,UVA PASSA 250g COMPANY ESCURA,FRUTA SECA
7978,UVA PASSAS BCA COSTUME SAUDAVEL 300G,FRUTA SECA
7979,AMEIXA SECA 250g COMPANY C/CAROCO,FRUTA SECA
7980,Ameixa Preta Seca Carrefour 200g,FRUTA SECA
7981,PASSAS LA VIOLETERA 100G BRANCA S/S .,FRUTA SECA
7982,PASSAS PRETA FONTINI 250G S/SEMENTE .,FRUTA SECA
7983,Ameixa Preta sem Caroço Seca Hortmix 500g,FRUTA SECA
7984,MIX SEC AMEND REI AMENDOIM 550G BJ,FRUTA SECA
7985,"TOM SEC T PACO 1,5KG-VD",FRUTA SECA
7986,AMEIXA SECA C/C LINA 270G (POTE),FRUTA SECA
7987,BANANA PASSA C/COB CHOCO BCO CX 84G WEG,FRUTA SECA
7988,AMENDOA TORRADA/SALGADA KG,FRUTA SECA
7989,AMENDOA DONA HELENA S/CASCA 100G,FRUTA SECA
7990,Morango Bandeja 250g,FRUTAS
7991,MORANGO 250g MAPE,FRUTAS
7992,MANGA COITE KG,FRUTAS
7993,AMORA FRUTA 1kg FRUTPRES,FRUTAS
7994,AMEIXA SEM SEMENT kg,FRUTAS
7995,CAQUI ROJO BRILHANTE KG,FRUTAS
7996,AMEIXA AMARELA KG,FRUTAS
7997,ABACAXI HAVAI UN,FRUTAS
7998,UVA THOMPSOM 500G-BJ,FRUTAS
7999,MIX FRUTAS RAIZ DO BEM CHIPS 60G,FRUTAS
8000,LARANJA L PERCIA kg BAND,FRUTAS
8001,Morango Hortmix 170g,FRUTAS
8002,UVA VITORIA HIGIENZ VERDEKAL 300G,FRUTAS
8003,MELAO REDINHA DOCE FAMOSA KG,FRUTAS
8004,MIX FRUTAS DAMONTANHA CONG.4 100G,FRUTAS
8005,MANGA TOMMY KG,FRUTAS
8006,MORANGO 1 CAMADA BDJ 1KG,FRUTAS
8007,COCO DA BAHIA kg,FRUTAS
8008,MACA EMBALADA FILME,FRUTAS
8009,UVA THOMPSOM KG,FRUTAS
8010,BLUEBERRY DESIDRATADA KG,FRUTAS
8011,BANANA DA TERRA K,FRUTAS
8012,UVA DE MESA AGRIVALE 500G ARRA 15,FRUTAS
8013,AMEIXA PRETA SECA S/CAROCO A GRANEL kg,FRUTAS
8014,TANGERINA MURCOTT KG,FRUTAS
8015,BANANA BENASSI DESIDRATADA 200G,FRUTAS
8016,ABACAXI PEROLA PICADO HORTMIX 200G,FRUTAS
8017,GOJI BERRY GRANEL KG,FRUTAS
8018,GOIABA CORTES ESPECIAIS KG,FRUTAS
8019,"LARANJA NAVELINA BOLLO 1,5KG",FRUTAS
8020,PERA RED ARGENTINA kg,FRUTAS
8021,UVA CRINSOM 500G-BJ,FRUTAS
8022,AMEIXA PORTUGUESA RAINHA Kg,FRUTAS
8023,TAMARINDO BDJ UN,FRUTAS
8024,MEXERICA MURCOTE KG,FRUTAS
8025,AMEIXA OVO DINOSSAURO KG,FRUTAS
8026,AMORA PE DE FRUTA CONG 300G,FRUTAS
8027,UVA ROXA IANES 500G,FRUTAS
8028,MACA GALA (COMUM) KG,FRUTAS
8029,ABACAXI SUPER UN,FRUTAS
8030,MACA RED SALUTE ORGANICA C/2 300G,FRUTAS
8031,PERA RED IMPORTADA KG,FRUTAS
8032,SALADA FRUTAS TRAD kg .,FRUTAS
8033,LARANJA BAHIA IMPORTADA KG,FRUTAS
8034,MELÃO CHARANTAES UNID,FRUTAS
8035,MELAO SAPIES FAMOSA REDINHA KG,FRUTAS
8036,AMEIXA FRESCA NACIONAL kg,FRUTAS
8037,CAQUI TAUBATÉ KG,FRUTAS
8038,TAMARA BENAFRUTTI S/CAROCO BJ 150G,FRUTAS
8039,MACA 500g BEE ORGANIC,FRUTAS
8040,MACA LOONEY TUNES 1KG,FRUTAS
8041,LIMAO ORG STA MARIA 500G,FRUTAS
8042,TAMARA FRESCA kg IMPORTADA,FRUTAS
8043,AVELA EXCELENCIA 150G S/CASCA,FRUTAS
8044,MANGA VERDEKAL 300G-CP PICADA,FRUTAS
8045,BANANA PRATA MMM KG,FRUTAS
8046,TANGERINA PONKAN KG,FRUTAS
8047,UVA BRASIL KG,FRUTAS
8048,BANANA BRANCA ORGANICA KG,FRUTAS
8049,BLUEBERRY NATURIPE IMPORTADO 125g,FRUTAS
8050,UVA CRIMSON 500g FRUTACO,FRUTAS
8051,MACA KIDS EMB.500G,FRUTAS
8052,BANANA NANICA ORG CULTIVAR 800G-BJ,FRUTAS
8053,MELANCIA KODAMA Kg,FRUTAS
8054,ACEROLA kg,FRUTAS
8055,Morango Benassi 1Kg,FRUTAS
8056,TANGERINA MORKOTE KG,FRUTAS
8057,MACA PINK LADY KG,FRUTAS
8058,PERA WILIAN KG,FRUTAS
8059,MORANGO ARCO FRAC 1.01KG,FRUTAS
8060,UVA ITALIA AGRIVALE 500G,FRUTAS
8061,CARAMBOLA BANDEJA 250GR ..,FRUTAS
8062,DEKOPON KG,FRUTAS
8063,PERA KIDS 500G,FRUTAS
8064,UVA JUBILE 500G,FRUTAS
8065,KIWI VERDEKAL 350G-CP PICADO,FRUTAS
8066,MORANGO ORGANICO 250g MALUNGA,FRUTAS
8067,AMEIXA DAGEN NESTOR KG,FRUTAS
8068,UVA PRETA MIDNIGHT CUMBUCADA500G,FRUTAS
8069,LIMAO TAHITI 1kg BRASNICA,FRUTAS
8070,SALADA DE FRUTA TROPICAL-COPO 200G,FRUTAS
8071,UVA VITORIA PREM DOCE MEL 500G,FRUTAS
8072,FIGO VERDE UNID,FRUTAS
8073,MIX FRUTAS BERRYGOOD BERRIES 200G,FRUTAS
8074,MELAO JAPONES VIVA KG,FRUTAS
8075,MELAO FAMOSA KG,FRUTAS
8076,MELANCIA BABY VIVA KG,FRUTAS
8077,CRANBERRY 200g TIA SONIA,FRUTAS
8078,LIMAO ORG FITO ORGANICO 500G-BJ,FRUTAS
8079,SALADA FRUTAS CHACARA STRAPASSON 200G,FRUTAS
8080,BLUEBERRY POMAR BLUEBERRYBJ 100G,FRUTAS
8081,LARANJA LIMA LUCATO DISNEY PCT 1KG,FRUTAS
8082,AMEIXA FRESCA DAGEN KG,FRUTAS
8083,FIGO ROXO UNID,FRUTAS
8084,GOJI BERRY NAYNA DESITRADAS 100G,FRUTAS
8085,UVA ISABEL kg,FRUTAS
8086,MELAO AMARELO CEPI KG,FRUTAS
8087,PESSEGO NACIONAL ESP kg BAND,FRUTAS
8088,GOJI BERRY 100g REI DAS CASTANHAS,FRUTAS
8089,ABACATE AVOCADO KG,FRUTAS
8090,MANGA HADEM KG,FRUTAS
8091,UVAS MNS DOCE NATURAL BJ 500G,FRUTAS
8092,UVA BENITACA kg EMBANDEJADA,FRUTAS
8093,LARANJA IMPORTADA S/CAROCO KG,FRUTAS
8094,MEXERICA CLEMVILLE KG,FRUTAS
8095,BANANA PRATA PATATI PATATA 650G BDJ,FRUTAS
8096,PERA TURMA DA MONICA BJ 800G,FRUTAS
8097,MORANGO DOM FRUTO PREMIUM BJ 250G,FRUTAS
8098,TAMARA EXCELENCIA 150G C/CAROCO,FRUTAS
8099,MELANCIA UNID,FRUTAS
8100,PERA ARGENTINA KG,FRUTAS
8101,MAMAO DA BAÍA KG,FRUTAS
8102,LIMAO IMPORTADO kg .,FRUTAS
8103,ABACAXI PEROLA VERD FACIL INTEI PCT 700G,FRUTAS
8104,UVA MIDNIGHT BAND 500G,FRUTAS
8105,PERA WILLIAMS VERMELHA BARTLETT kg,FRUTAS
8106,MANGA ROSA KG,FRUTAS
8107,LIMAO SICILIANO K,FRUTAS
8108,MORANGO 250g PRIMAVERA BJA,FRUTAS
8109,PHYSALIS BDJ 100G,FRUTAS
8110,FIGO SECO 170g,FRUTAS
8111,MANGA TOMMY RIO BONITO ORG BJ 500G,FRUTAS
8112,MORANGO SUL MINAS ORGANICO 250G,FRUTAS
8113,UVA BRASIL kg BAND,FRUTAS
8114,COCO BENASSI NATURAL FAT 170G,FRUTAS
8115,MAMÃO PAPAYA UNID,FRUTAS
8116,MAMÃO FORMOSA UNID,FRUTAS
8117,CAQUI CHOCOLATE KG,FRUTAS
8118,COCO SECO kg DESCASCADO,FRUTAS
8119,UVA THOMPSON NACIONAL BDJ UN,FRUTAS
8120,SALADA DE FRUTA GREGO ANANAS 200G COPO,FRUTAS
8121,KIWI MINI SUNGOLD 360G,FRUTAS
8122,BANANA MAÇÃ KG,FRUTAS
8123,MELAO GALIA CEPI KG,FRUTAS
8124,COCO VERDE LEVISSA UND DESCASCADO,FRUTAS
8125,UVA NUBIA 500GR .,FRUTAS
8126,LARANJA PREMMIUS 3KG,FRUTAS
8127,MARACUJÁ KG,FRUTAS
8128,MORANGO CONG.CHIL.MINUTO VERDE 1KG,FRUTAS
8129,ABACATE AVOCADO BABY JAGUACY PCT 800G,FRUTAS
8130,AVELA MONCHOU S/CASCA 100G,FRUTAS
8131,ABACATE ORG MINAS 600G,FRUTAS
8132,TAMARA NATURAL MEDJOUL KG,FRUTAS
8133,MELÃO PELE DE SAPO UNID,FRUTAS
8134,MORANGO SELECIO 250G,FRUTAS
8135,MAMÃO MACHO KG,FRUTAS
8136,MORANGO E KIWI HORTMIX PICADOS 200G,FRUTAS
8137,MELANCIA MENOS SEMENTE KG,FRUTAS
8138,Morango Hortmix 250g,FRUTAS
8139,ABACAXI SALVATERRA UNID,FRUTAS
8140,UVA ITALIA 500G-BJ,FRUTAS
8141,KIWI IMPORTADO VERDE kg,FRUTAS
8142,MIRTILO NATURIPE 125G,FRUTAS
8143,UVA MISTA C/SEMENTE KG,FRUTAS
8144,CEREJA MARRASQ 300G CURICO,FRUTAS
8145,UVA RED GLOBER NAC BENASSI 500G,FRUTAS
8146,BANANA NANICA MJ MACIEL ORGANICA 1.2KG,FRUTAS
8147,ABACATE FORTUNA UNID,FRUTAS
8148,BRASNICA LARANJA PERA 3K,FRUTAS
8149,MACA DO AMOR CHAMA kg,FRUTAS
8150,MACA GALA SALUTE ORGANICA C/4 600G,FRUTAS
8151,PERA ASIÁTICA KG,FRUTAS
8152,MARACUJA C/MOR.CONG.DAMONTANHA 100G,FRUTAS
8153,LARANJA PRE-COZIDA A VACUO 1KG,FRUTAS
8154,CAMARAO FRESCO KG,FRUTOS DO MAR CONGELADOS
8155,CAMARAO CIN.D.C.CON.E.FRESCAT.36/40 400G,FRUTOS DO MAR CONGELADOS
8156,CAMARAO PF 7B 300G-PC CONG MED DESCD,FRUTOS DO MAR CONGELADOS
8157,CAMARAO 7B 1KG-PC IQF CONG,FRUTOS DO MAR CONGELADOS
8158,CAMARAO 7 BARBAS QUATRO MARES 400G DESC,FRUTOS DO MAR CONGELADOS
8159,CAMARAO FRESCATTO PREMIUM 400G-VC ROSA GG LIMPO,FRUTOS DO MAR CONGELADOS
8160,CAMARAO CONG DELLMARE DESC 400G-PC COZ STAND UP,FRUTOS DO MAR CONGELADOS
8161,CAMARAO COSTA SUL 151/200 7 BARBAS 400G,FRUTOS DO MAR CONGELADOS
8162,CAMARAO MARIS INT 200G-IQF COZ CONG 60/70,FRUTOS DO MAR CONGELADOS
8163,CAMARÃO CINZA LIMPO CONGELADO KG,FRUTOS DO MAR CONGELADOS
8164,CAMARAO DES.CON.COZ.DELLMARE 91/110 800G,FRUTOS DO MAR CONGELADOS
8165,CAMARAO SETE BARBAS 500g COPACOL,FRUTOS DO MAR CONGELADOS
8166,CAMARÃO 7 BARBAS LIMPO CONGELADO KG,FRUTOS DO MAR CONGELADOS
8167,CAMARAO CZA 71/90 POTIPORA S/C CONG 400G,FRUTOS DO MAR CONGELADOS
8168,CAMARAO CAPIVARI DESC CRU CONG BJ 500G,FRUTOS DO MAR CONGELADOS
8169,LULA PF INT CONG 300G-PC,FRUTOS DO MAR CONGELADOS
8170,CAMARAO ROS S/CASCA NETUMAR CONG 500G,FRUTOS DO MAR CONGELADOS
8171,CAMARAO ATLANTIS DESC 400G CONG COZ 36/40,FRUTOS DO MAR CONGELADOS
8172,CAMARAO BOMAR COZ S/C 111/150 400G,FRUTOS DO MAR CONGELADOS
8173,MEXILHAO DESC.CLASSE A 300G,FRUTOS DO MAR CONGELADOS
8174,KIT PAELLA CONG.DELLMARE 400G,FRUTOS DO MAR CONGELADOS
8175,GANCHO ORDENE RET BCO C/ADES C/3,GANCHO
8176,GANCHO Q-UTIL BUCHA 1163,GANCHO
8177,GANCHO COMMAND UTILIDADES DOM GRANDE,GANCHO
8178,GANCHO ORDENE RET CRIST C/ADES C/2,GANCHO
8179,GANCHO ADESIVO 3M COMMAND TRANS MD BASIC,GANCHO
8180,GANCHO COMMAND UTENSILIOS,GANCHO
8181,GANCHO ORDENE MULTIUSO BCO C/ADES C/4,GANCHO
8182,GANCHO ORDENE RET CRIST C/ADES C/3,GANCHO
8183,GANCHO PRIMAFER PLASTICO C/ADESIVO C/ 6,GANCHO
8184,GANCHOS SHOCK C/4UN,GANCHO
8185,MIST GELATINA DR OETKER PESSEGO 30G,GELATINA
8186,GELAT OETKER 60G MORANGO ECONOMICA,GELATINA
8187,GELAT PO ROYAL 25G-EV MOR,GELATINA
8188,MIST GELATINA DR OETKER UVA 30G,GELATINA
8189,GELATINA SIAMAR 30GR MARACUJA,GELATINA
8190,GELATINA PO STA AMALIA TUTTI FRUTTI 20G,GELATINA
8191,GELATINA PREDILECTA 12GR LIVRE MORANGO,GELATINA
8192,GELATINA PO STA AMALIA ABA 35G,GELATINA
8193,GELAT PO ROYAL 25G-EV CEREJA,GELATINA
8194,GELATINA PO BRETZKE FRAMB 30G,GELATINA
8195,MIST GELATINA APTI VIT TUTTI FRUTI CEREJA 35G,GELATINA
8196,GELATINA PO BRETZKE ABA 30G,GELATINA
8197,MIST GELATINA SOL ABACAXI 35G,GELATINA
8198,MIST GELATINA APTI UVA 1KG-PC,GELATINA
8199,GELAT CAMP 30G ABACAXI,GELATINA
8200,GELAT OETKER 60G UVA ECONOMICA,GELATINA
8201,MIST GELATINA ROYAL LIMAO 35G,GELATINA
8202,PO GELATINA DR OETKER MORANGO CX 20G,GELATINA
8203,PO GELAT ZERO LOWCUCAR LIMAO SICILIANO 10G,GELATINA
8204,MIST GELATINA SOL FRAMBOESA 35G,GELATINA
8205,GELATINA 20g OETKER CER/AMORA,GELATINA
8206,MIST GELATINA ROYAL LIMAO 25G,GELATINA
8207,GELATINA PO STA AMALIA LIMAO 20G,GELATINA
8208,GELATINA ZERO PO DR OETKER ABACAXI 12G,GELATINA
8209,PO GELATINA ROYAL UVA PCT 25G (V),GELATINA
8210,GELATINA PO STA AMALIA LIMAO 35G,GELATINA
8211,GELATINA PRONTA KUDAMONOYASAN 160G UVA,GELATINA
8212,GELAT PO ROYAL 25G-EV ABACAXI,GELATINA
8213,GELATINA SOL 25GR FRAMBOESA,GELATINA
8214,GELATINA ZERO PO LOWCUCAR ZERO ACUC MOR 10G-CX,GELATINA
8215,GELATINA PREDILECTA 30GR CEREJA,GELATINA
8216,GELATINA PREDILECTA 30GR MARACUJA,GELATINA
8217,GELAT PO ROYAL 25G-EV MARACUJA,GELATINA
8218,PO GELATINA DR OETKER FRAMBOESA CX 20G,GELATINA
8219,GELAT CAMP 30G MORANGO,GELATINA
8220,GELATINA PO STA AMALIA UVA 20G,GELATINA
8221,PO GELATINA ROYAL UVA ZERO PCT 12G (V),GELATINA
8222,GELATINA PO STA AMALIA CER 35G,GELATINA
8223,GELEIA PREDILECTA PREMIUM MORANGO 320G,GELÉIA
8224,GELEIA DE MORANGO COM CRANBERRY 170g - Homemade,GELÉIA
8225,GELEIA PREDILECTA FRAMBOESA 230G,GELÉIA
8226,GELEIA WILKIN SONS LARANJA VD 340G,GELÉIA
8227,"GELEIA DIET QBERRY FRAMBOESA 280G,",GELÉIA
8228,Geleia Real Liofilizada com 45 cápsulas Kit com 3 unidades - Herbaflora Uniflora,GELÉIA
8229,GELEIA ORG CASA MADEIRA 240G- C/PED AMORA,GELÉIA
8230,GELEIA RITTER 1919 ZERO GOIABA VD 260G,GELÉIA
8231,GELEIA ORIGINAL CASA DA MADEIRA CAQUI 240G,GELÉIA
8232,GELEIA MENZ GASSER PRIMA AMARENA VD 340G,GELÉIA
8233,GELEIA DANISH SANTAR LARANJA 454G,GELÉIA
8234,Geleia de Mirtilo  Açúcar Linea 230g,GELÉIA
8235,GELEIA SUPERBOM 100% DAMASCO C/PEDACOS 310G,GELÉIA
8236,GELEIA LAVIOLET MORANGO 240G-VD,GELÉIA
8237,GELEIA WILKIN SONS CEREJA PT VD 340G,GELÉIA
8238,GELEIA PREDILECTA 280G DIET PREMIUM GOIABADA,GELÉIA
8239,GELEIA POL STOVIT 260G BLUEBERRY,GELÉIA
8240,GELEIA DIET LINEA ZERO MORANGO 230G-VD,GELÉIA
8241,GELEIA NHA TUCA GOIABA VD 190G,GELÉIA
8242,GELEIA B.PRINCIPIO 250G UVA,GELÉIA
8243,GELEIA ENGENHO DA TERRA ORG.110G TOMATE,GELÉIA
8244,Geleia de Maçã com Canela 310g - Ritter,GELÉIA
8245,GELEIA TOZZI 200GR GOIABA POTE .,GELÉIA
8246,GELEIA HOMEMADE UVA C/CHIA 320G,GELÉIA
8247,GELEIA ITALIANA 320g ZUEGG AMARENA,GELÉIA
8248,GELEIA POL STOVIT 250G FRAMBOESA,GELÉIA
8249,GELEIA HOMEMADE GOURMET ABACAXI C/HORTELA 320G,GELÉIA
8250,GELEIA 340g MENZ E GASSER MORANGO,GELÉIA
8251,GELEIA NOEL 454G MORANGO,GELÉIA
8252,GELEIA DE FRUTAS 230g VAL GOIABA,GELÉIA
8253,GELEIA POL DANA LARANJA 454G-VD,GELÉIA
8254,GELEIA STELLA D'ORO 230G FRAMBOESA .,GELÉIA
8255,GELEIA STOVIT KONFITURA JABUTICABA 250G,GELÉIA
8256,GELEIA PREDILECTA 280G DIET PREMIUM AMORA,GELÉIA
8257,GELEIA B.PRINCIPIO 250G PIMENTA VRM,GELÉIA
8258,GELEIA ENGENHO DA TERRA ORG.110G LIM.SICILIANO,GELÉIA
8259,"GELEIA QUEENSBERRY AMORA 100% FR 250G,",GELÉIA
8260,GELEIA RITTER 1919 GOIABA VD 310G,GELÉIA
8261,GELEIA TURCA 380g TUNAS DAMASCO,GELÉIA
8262,GELEIA SENNINHA MORANGO 230G,GELÉIA
8263,GELEIA ORGANICA 220g ITAJA BLUEBERRY,GELÉIA
8264,GELEIA SCHWARTAU DAMASCO NV VD 340G,GELÉIA
8265,GELEIA QUEENSBERRY FRUTAS SIL CLASS 320G,GELÉIA
8266,Geleia de Amora Classic 180 g  - Queensberry,GELÉIA
8267,GELEIA RITTER 1919 AMORA VD 310G,GELÉIA
8268,GELEIA RESERVA M 240GR AMORA,GELÉIA
8269,GELEIA B.PRINCIPIO 230G DIET F.VERM,GELÉIA
8270,GELEIA C/PEDACOS CASA DA MADEIRA 240G,GELÉIA
8271,GELEIA FUGINI UVA 130G,GELÉIA
8272,GELEIA NOEL 390G LIGHT MORANGO,GELÉIA
8273,"GELEIA QUEENSBERRY MOR 100% FR 250G,",GELÉIA
8274,GELEIA TURCA 380g TUNAS MORANGO,GELÉIA
8275,GELEIA CASA MADEIRA TRADIC DAMASCO 240G,GELÉIA
8276,Geleia de Amora  Adição de Açúcares Linea 230 g,GELÉIA
8277,GELEIA TURCA 380g TUNAS FIGO SECO,GELÉIA
8278,GELEIA HOMEMADE 320G FRUT AMARARELAS,GELÉIA
8279,GELEIA FRAN BONNE MAMAN FRAMB 370G-VD,GELÉIA
8280,GELEIA SUPERBOM 100% UVA 310G,GELÉIA
8281,GELEIA HOMEMADE ACAI/BANAN ORG VD 320G,GELÉIA
8282,GELEIA FRAN ST DALFOUR GENG 284G-VD,GELÉIA
8283,GELEIA MARIBO COUNTRY AMORA 270G-VD,GELÉIA
8284,GELEIA RITTER 1919 ZERO MORANGO VD 260G,GELÉIA
8285,GELEIA FRUTOS TERRA 200G,GELÉIA
8286,GELEIA SUPERBOM 100% AMORA C/SEMENTES 310G,GELÉIA
